Epoch,MSEvalidation,MSEtraining
164,0.0003650153521448374,0.001361663220450282
165,0.00036161107709631324,0.0013530843425542116
166,0.00035366922384127975,0.0013388649094849825
167,0.00034346201573498547,0.0013215863145887852
168,0.00033119128784164786,0.0013014335418120027
169,0.0003164028748869896,0.0012777050724253058
170,0.00029907820862717927,0.0012500864686444402
171,0.00027998030418530107,0.0012191893765702844
172,0.00026032066671177745,0.0011862905230373144
173,0.00024118709552567452,0.0011527155293151736
174,0.00022339090355671942,0.001119700726121664
175,0.00020754009892698377,0.0010884383227676153
176,0.00019377897842787206,0.0010597859509289265
177,0.0001820530160330236,0.00103446701541543
178,0.0001729098876239732,0.0010137599892914295
179,0.00016760948346927762,0.0009992154082283378
180,0.00016766536282375455,0.000992043991573155
181,0.00017337068857159466,0.0009924285113811493
182,0.00018087089119944721,0.0009971476392820477
183,0.00018357098451815546,0.0010011724662035704
184,0.00017948234744835645,0.001004303339868784
185,0.00017311418196186423,0.0010106597328558564
186,0.0001674153609201312,0.001020918251015246
187,0.0001616939844097942,0.0010316406842321157
188,0.00015541932953055948,0.0010403558844700456
189,0.0001493872405262664,0.0010470750275999308
190,0.00014440997620113194,0.0010531668085604906
191,0.00014062985428608954,0.0010607254225760698
192,0.000138418996357359,0.0010727413464337587
193,0.00014002551324665546,0.0010934504680335522
194,0.00015070858353283256,0.0011287744855508208
195,0.00017964438302442431,0.001187383197247982
196,0.00024238422338385135,0.0012831712374463677
197,0.00036460207775235176,0.0014378600753843784
198,0.0005758230108767748,0.0016730084316805005
199,0.0008662755717523396,0.001968184020370245
200,0.0011000613449141383,0.0021822587586939335
201,0.0010277715045958757,0.0020733880810439587
202,0.000692053115926683,0.0016975437756627798
203,0.000422129116486758,0.0013943002559244633
204,0.0002757216861937195,0.0012259925715625286
205,0.00020716976723633707,0.0011470424942672253
206,0.00017699212185107172,0.0011218537110835314
207,0.00014980646665208042,0.001111221732571721
208,0.00012083476758562028,0.00109829509165138
209,9.804834553506225e-05,0.0010860306210815907
210,8.544002048438415e-05,0.0010785763151943684
211,7.93643994256854e-05,0.0010728845372796059
212,7.510870636906475e-05,0.0010656641097739339
213,7.11153115844354e-05,0.0010575512424111366
214,6.734097405569628e-05,0.0010501358192414045
215,6.398049299605191e-05,0.0010439318139106035
216,6.130371184553951e-05,0.0010390968527644873
217,5.9657006204361096e-05,0.0010363662149757147
218,5.9476300521055236e-05,0.0010366487549617887
219,6.1406972236e-05,0.0010406927904114127
220,6.651485455222428e-05,0.0010494472226127982
221,7.64907308621332e-05,0.0010643235873430967
222,9.364950528834015e-05,0.0010870491387322545
223,0.00012046124174958095,0.0011190988589078188
224,0.000157940638018772,0.0011600105790421367
225,0.00020245744963176548,0.0012043992755934596
226,0.0002428003353998065,0.0012396704405546188
227,0.0002627866924740374,0.0012494162656366825
228,0.00025238769012503326,0.0012249075807631016
229,0.00021731609012931585,0.0011742463102564216
230,0.00017351987480651587,0.0011156481923535466
231,0.00013387338549364358,0.0010630652541294694
232,0.00010337293497286737,0.0010215473594143987
233,8.277424785774201e-05,0.0009917516727000475
234,7.138615910662338e-05,0.0009731900063343346
235,6.746393046341836e-05,0.0009644399397075176
236,6.924293120391667e-05,0.0009637379553169012
237,7.618297968292609e-05,0.0009699954534880817
238,8.897030056687072e-05,0.0009832334471866488
239,0.00010828959784703329,0.0010040753986686468
240,0.00013279423001222312,0.0010318872518837452
241,0.0001573805493535474,0.0010620590765029192
242,0.00017528959142509848,0.001086750184185803
243,0.0001826875377446413,0.0011001881211996078
244,0.00017767965618986636,0.0011008084984496236
245,0.00015769811579957604,0.0010901308851316571
246,0.0001258764386875555,0.001075190957635641
247,9.448710625292733e-05,0.0010673630749806762
248,7.365561759797856e-05,0.0010732007212936878
249,6.722226680722088e-05,0.0010940685169771314
250,8.237468136940151e-05,0.0011345869861543179
251,0.00013230623153503984,0.0012027421034872532
252,0.00022433965932577848,0.0012985928915441036
253,0.0003427844203542918,0.0014011861057952046
254,0.0004466291284188628,0.0014720071339979768
255,0.00047604224528186023,0.001461137318983674
256,0.00036665439256466925,0.0013089649146422744
257,0.00020006460545118898,0.0010997328208759427
258,0.00011606790212681517,0.0009800888365134597
259,0.0001249844062840566,0.000965722487308085
260,0.00017111557826865464,0.0010028999531641603
261,0.00020835924078710377,0.001043090596795082
262,0.0002085103333229199,0.0010546185076236725
263,0.0001660660345805809,0.0010286620818078518
264,0.00011264526256127283,0.000992043875157833
265,9.228663111571223e-05,0.0009821397252380848
266,0.00011391979933250695,0.0010055185994133353
267,0.00014665964408777654,0.001042423420585692
268,0.00016518638585694134,0.001079107285477221
269,0.00017529548495076597,0.0011086685117334127
270,0.00017880833183880895,0.0011219638399779797
271,0.00016884472279343754,0.0011184472823515534
272,0.0001359120651613921,0.0010990885784849524
273,0.00010490512067917734,0.0010850831167772412
274,0.00010414282587589696,0.0010974222095683217
275,0.00013481244968716055,0.0011329744011163712
276,0.00016964894894044846,0.0011626200284808874
277,0.00018330376769881696,0.0011635245755314827
278,0.00017782569921109825,0.0011407339479774237
279,0.00016627601871732622,0.0011088752653449774
280,0.0001503951207268983,0.0010697926627472043
281,0.00012613208673428744,0.001019505551084876
282,0.00010028554970631376,0.0009673775639384985
283,8.197258284781128e-05,0.0009264585678465664
284,7.675547385588288e-05,0.0009059903095476329
285,8.407310087932274e-05,0.0009088579099625349
286,9.555706492392346e-05,0.00092654227046296
287,0.00011071340122725815,0.0009519407758489251
288,0.000131371125462465,0.0009789508767426014
289,0.00015586716472171247,0.0010047064861282706
290,0.0001882617943920195,0.0010380374733358622
291,0.0002300570922670886,0.0010851563420146704
292,0.00026270197122357786,0.0011300373589619994
293,0.0002617213176563382,0.001144789974205196
294,0.00024751745513640344,0.0011401409283280373
295,0.00022890049149282277,0.0011256923899054527
296,0.0001833892602007836,0.001092539168894291
297,0.00012709667498711497,0.0010549940634518862
298,8.911208715289831e-05,0.0010329301003366709
299,7.109373837010935e-05,0.001029498060233891
