F,E,base,height,length,coord0,phi0,k0,coord1,phi1,k1,coord2,phi2,k2,coord3,phi3,k3,coord4,phi4,k4,coord5,phi5,k5,coord6,phi6,k6,coord7,phi7,k7,coord8,phi8,k8,coord9,phi9,k9,coord10,phi10,k10,coord11,phi11,k11,coord12,phi12,k12,coord13,phi13,k13,coord14,phi14,k14,coord15,phi15,k15,coord16,phi16,k16,coord17,phi17,k17,coord18,phi18,k18,coord19,phi19,k19,coord20,phi20,k20,coord21,phi21,k21,coord22,phi22,k22,coord23,phi23,k23,coord24,phi24,k24,coord25,phi25,k25,coord26,phi26,k26,coord27,phi27,k27,coord28,phi28,k28,coord29,phi29,k29,coord30,phi30,k30,coord31,phi31,k31,coord32,phi32,k32,coord33,phi33,k33,coord34,phi34,k34,coord35,phi35,k35,coord36,phi36,k36,coord37,phi37,k37,coord38,phi38,k38,coord39,phi39,k39,coord40,phi40,k40,coord41,phi41,k41,coord42,phi42,k42,coord43,phi43,k43,coord44,phi44,k44,coord45,phi45,k45,coord46,phi46,k46,coord47,phi47,k47,coord48,phi48,k48,coord49,phi49,k49,coord50,phi50,k50,coord51,phi51,k51,coord52,phi52,k52,coord53,phi53,k53,coord54,phi54,k54,coord55,phi55,k55,coord56,phi56,k56,coord57,phi57,k57,coord58,phi58,k58,coord59,phi59,k59,coord60,phi60,k60,coord61,phi61,k61,coord62,phi62,k62,coord63,phi63,k63,coord64,phi64,k64,coord65,phi65,k65,coord66,phi66,k66,coord67,phi67,k67,coord68,phi68,k68,coord69,phi69,k69,coord70,phi70,k70,coord71,phi71,k71,coord72,phi72,k72,coord73,phi73,k73,coord74,phi74,k74,coord75,phi75,k75,coord76,phi76,k76,coord77,phi77,k77,coord78,phi78,k78,coord79,phi79,k79,coord80,phi80,k80,coord81,phi81,k81,coord82,phi82,k82,coord83,phi83,k83,coord84,phi84,k84,coord85,phi85,k85,coord86,phi86,k86,coord87,phi87,k87,coord88,phi88,k88,coord89,phi89,k89,coord90,phi90,k90,coord91,phi91,k91,coord92,phi92,k92,coord93,phi93,k93,coord94,phi94,k94,coord95,phi95,k95,coord96,phi96,k96,coord97,phi97,k97,coord98,phi98,k98,coord99,phi99,k99,time
100.0,100000000000.0,0.01,0.01,0.2,"(0.0, -0.0)",0.0,0.23996315216867167,"(0.0020202019416738345, -4.880217666050695e-07)",0.0004823253151114195,0.23753890983866308,"(0.00404040341639692, -1.945491100047757e-06)",0.0009597531713453811,0.23511466806899536,"(0.006060603969783772, -4.3625139096319235e-06)",0.001432283570225175,0.23269042740493115,"(0.008080803164117824, -7.7291956726872e-06)",0.0018999165148193202,0.2302661883717303,"(0.010101000575117564, -1.2035641732858506e-05)",0.0023626520091259207,0.2278419514785306,"(0.012121195791680778, -1.727195732351165e-05)",0.002820490058025729,0.22541771721865475,"(0.014141388415884536, -2.342824756773333e-05)",0.0032734306672821396,0.22299348606961023,"(0.0161615780629852, -3.0494617478331114e-05)",0.003721473843541195,0.22056925849308945,"(0.018181764361418416, -3.846117195783349e-05)",0.004164619594331583,0.2181450349349696,"(0.020201946952799126, -4.7318015798489785e-05)",0.0046028679280646365,0.21572081582531275,"(0.022222125491921572, -5.705525368227028e-05)",0.005036218854034334,0.2132966015783658,"(0.024242299646759266, -6.76629901808661e-05)",0.0054646723824173,0.21087239259256058,"(0.026262469098465014, -7.913132975568924e-05)",0.005888228524272805,0.20844818925051367,"(0.028282633541370936, -9.145037675787265e-05)",0.006306887291542765,0.20602399191902657,"(0.0303027926829884, -0.00010461023542827005)",0.006720648697051741,0.20359980094908564,"(0.032322946237151824, -0.00011860101028548484)",0.007129512753357203,0.20117561668408948,"(0.03434309393005781, -0.00013341280586603874)",0.007533479473599921,0.19875143945260232,"(0.036363235509990474, -0.00014903572616111206)",0.007932548873141087,0.19632726955668311,"(0.03838337073583468, -0.00016545987522116468)",0.008326720967718172,0.19390310728567006,"(0.040403499377004354, -0.00018267535715982793)",0.008715995773433217,0.19147895291626646,"(0.042423621213442515, -0.00020067227615390459)",0.00910037330675283,0.18905480671254066,"(0.044443736035621226, -0.0002194407364433687)",0.009479853584508185,0.1866306689259262,"(0.04646384364454164, -0.00023897084233136595)",0.009854436623895025,0.1842065397952217,"(0.04848394385173398, -0.0002592526981842133)",0.010224122442473664,0.18178241954659088,"(0.05050403647925755, -0.00028027640843139936)",0.010588911058168978,0.1793583083935626,"(0.05252412135970072, -0.000302032077565584)",0.010948802489270418,0.17693420653703082,"(0.05454419833618093, -0.0003245098101425985)",0.011303796754431997,0.17451011416525455,"(0.0565642672623447, -0.00034769971078144567)",0.011653893872672301,0.17208603145385803,"(0.05858432800236761, -0.0003715918841642997)",0.011999093863374478,0.16966195856583055,"(0.06060438043095433, -0.0003961764350365062)",0.012339396746286249,0.16723789565152647,"(0.06262442443333859, -0.0004214434682065822)",0.012674802541519902,0.16481384284866538,"(0.0646444599052832, -0.00044738308854621635)",0.013005311269552292,0.16238980028233185,"(0.06666448675308004, -0.00047398540099026856)",0.013330922951224844,0.15996576806497562,"(0.06868450489355007, -0.00050124051053677)",0.013651637607743544,0.15754174629641157,"(0.07070451425404332, -0.0005291385222469238)",0.013967455260678958,0.15511773506381968,"(0.0727245147724389, -0.0005576695412451041)",0.01427837593196621,0.152693734441745,"(0.07474450639714494, -0.0005868236727188565)",0.014584399643904997,0.15026974449209773,"(0.07676448908554649, -0.0006165910219474286)",0.014885526418940354,0.1478457652660159,"(0.07878446278303115, -0.000646961694768412)",0.015181756276520327,0.14542179682903428,"(0.08080442746075855, -0.0006779257969913932)",0.015473089238195124,0.1429978392157614,"(0.08282438310557083, -0.0007094734344304397)",0.015759525326536954,0.14057389244198668,"(0.08484432971133472, -0.0007415947130402907)",0.016041064563968598,0.13814995651507,"(0.08686426727894168, -0.0007742797389163586)",0.016317706972763434,0.13572603143394166,"(0.0888841958163078, -0.0008075186182947275)",0.016589452575045415,0.13330211718910231,"(0.09090411533837382, -0.0008413014575521548)",0.01685630139278908,0.13087821376262307,"(0.09292402586710519, -0.0008756183632060699)",0.017118253447819552,0.12845432112814545,"(0.09494392743149196, -0.0009104594419145748)",0.017375308761812536,0.1260304392508813,"(0.09696382006754888, -0.0009458148004764438)",0.01762746735629432,0.12360656808761301,"(0.09898370381831534, -0.000981674545831124)",0.017874729252641778,0.12118270758669328,"(0.10100357873385538, -0.0010180287850587346)",0.01811709447208236,0.11875885768804521,"(0.10302344487125775, -0.0010548676253800675)",0.01835456303569411,0.11633501832316237,"(0.1050433022946358, -0.001092181174156587)",0.018587134964405644,0.11391118941510872,"(0.10706315107512758, -0.00112995953889043)",0.018814810278996175,0.11148737087851857,"(0.10908299129089578, -0.0011681928272244055)",0.019037589000095483,0.10906356261959672,"(0.11110282302712779, -0.0012068711469419954)",0.01925547114818394,0.10663976453611834,"(0.11312264637603558, -0.001245984605967354)",0.019468456743592506,0.10421597651742898,"(0.11514246143685584, -0.0012855233123653075)",0.019676545806502715,0.10179219844444465,"(0.11716226831584992, -0.0013254773743413555)",0.019879738356946685,0.09936843018965177,"(0.11918206712630383, -0.0013658369002416695)",0.020078034414807128,0.0969446716171071,"(0.1212018579885282, -0.001406591998553093)",0.020271433999817325,0.09452092258243783,"(0.12322164102985836, -0.0014477327779031433)",0.02045993713156115,0.09209718293284164,"(0.1252414163846543, -0.0014892493470600092)",0.020643543829473053,0.0896734525070865,"(0.12726118419430063, -0.0015311318149325518)",0.020822254112838074,0.0872497311355109,"(0.12928094459419276, -0.001573370290386003)",0.020996067999660438,0.08482601865564036,"(0.1313006977083978, -0.0016159548823015916)",0.021164985505827474,0.0824023149185943,"(0.1333204436954328, -0.0016588757002178657)",0.021329006649118798,0.07997861973415228,"(0.13534018271836634, -0.0017021228537857566)",0.021488131446946963,0.07755493290663207,"(0.1373599149434259, -0.0017456864527462365)",0.021642359916243706,0.07513125423656059,"(0.1393796405399983, -0.0017895566069303223)",0.02179169207345995,0.07270758352067373,"(0.14139935968062925, -0.0018337234262590712)",0.021936127934565813,0.07028392055191655,"(0.14341907254102385, -0.001878177020743587)",0.02207566751505059,0.06786026511944307,"(0.14543877930004603, -0.0019229075004850125)",0.022210310829922753,0.06543661700861642,"(0.1474584801397191, -0.001967904975674537)",0.022340057893709984,0.06301297600100875,"(0.14947817524522528, -0.0020131595565933895)",0.022464908720459125,0.060589341874401334,"(0.15149786480490604, -0.0020586613536128454)",0.022584863323736225,0.05816571440278441,"(0.1535175490102619, -0.0021044004771942197)",0.022699921716626506,0.05574209335635738,"(0.15553722805595255, -0.0021503670378888724)",0.02281008391173438,0.053318478501528606,"(0.15755690213979673, -0.0021965511463382056)",0.02291534992118344,0.05089486960091559,"(0.15957657146277238, -0.002242942913273665)",0.023015719756616478,0.0484712664133448,"(0.16159623622901648, -0.0022895324495167376)",0.023111193429195452,0.04604766869385188,"(0.1636158966458252, -0.0023363098659789565)",0.023201770949601526,0.04362407619368142,"(0.16563555292365378, -0.0023832652736618942)",0.023287452328035037,0.041200488660287124,"(0.16765520527611655, -0.002430388783657168)",0.02336823757421551,0.0387769058373318,"(0.16967485391998705, -0.002477670507146439)",0.02344412669738166,0.036353327464687196,"(0.17169449907519785, -0.0025251005554014078)",0.02351511970629138,0.033929753278434234,"(0.17371414096484072, -0.002572669039783823)",0.023581216609221762,0.031506183010862776,"(0.17573377981516647, -0.0026203660717454705)",0.023642417413969066,0.029082616390471903,"(0.17775341585558507, -0.0026681817628281847)",0.023698722127848754,0.02665905314196957,"(0.17977304931866558, -0.0027161062246638377)",0.023750130757695467,0.024235492986272957,"(0.18179268044013625, -0.002764129568974349)",0.02379664330986303,0.02181193564050815,"(0.18381230945868735, -0.0028122419075677745)",0.023838259790212035,0.019388380818246852,"(0.1858319365989532, -0.0028604333519948507)",0.023874980203053037,0.01696482824992781,"(0.18785156208646775, -0.0029086940138241474)",0.023906804552150922,0.014541277664910339,"(0.18987118615568582, -0.0029570140048047313)",0.023933732841229887,0.012117728781848656,"(0.1918908090416441, -0.0030053834367032755)",0.023955765073442492,0.009694181318698732,"(0.19391043097996136, -0.0030537924213040663)",0.023972901251369676,0.007270634992718015,"(0.19593005220683832, -0.0031022310704089968)",0.02398514137702074,0.004847089520465666,"(0.19794967295905766, -0.00315068949583757)",0.023992485451833353,0.002423544617802472,"(0.19996929347398412, -0.0031991578094269007)",0.02399493347667356,-1.0927023175177908e-13,0.09039080000366084
100.0,100000000000.0,0.01,0.01,0.6000000000000001,"(0.0, -0.0)",0.0,0.7113464873262195,"(0.006060587427765992, -1.3019674596732403e-05)",0.004289152297369698,0.7040737824129004,"(0.012121064218053007, -5.190036941084042e-05)",0.008534227932391714,0.696801210264556,"(0.01818132287510823, -0.00011637425715893204)",0.012735228106550436,0.6895288998760897,"(0.02424125927095451, -0.00020617311137556364)",0.0168921547780233,0.6822569762010742,"(0.03030077264100351, -0.0003210283105006619)",0.021005010658979088,0.6749855601570154,"(0.036359765524787285, -0.00046067088906878663)",0.025073799176302876,0.6677147686964748,"(0.04241814380322888, -0.0006248315172009355)",0.029098524481268866,0.6604447147623449,"(0.04847581659204084, -0.0008132405844689116)",0.03307919138576359,0.6531755074157706,"(0.05453269617578531, -0.0010256282521815333)",0.037015805323629684,0.6459072519152772,"(0.060588698007873934, -0.0012617244533846329)",0.04090837235066587,0.6386400497167708,"(0.06664374071056792, -0.0015212588928610559)",0.044756899144626966,0.631373998473538,"(0.07269774606051516, -0.0018039610568393743)",0.048561392996504055,0.6241091920536014,"(0.07875063883705612, -0.0021095603242737644)",0.0523218617089129,0.6168457207217523,"(0.08480234696246194, -0.002437785883662028)",0.05603831366870146,0.6095836709712653,"(0.09085280132117511, -0.002788366838390641)",0.05971075775497261,0.6023231257408095,"(0.09690193570538767, -0.0031610322411977504)",0.06333920330848387,0.5950641644797544,"(0.1029496868150411, -0.0035555110941731713)",0.06692366013164745,0.5878068631481702,"(0.10899599425782643, -0.003971532348758388)",0.07046413848853017,0.5805512942168278,"(0.11504080054918411, -0.004408824905746556)",0.07396064910485355,0.5732975266671986,"(0.12108405105883586, -0.004867117642757838)",0.07741320313800466,0.5660456260556166,"(0.12712569383559552, -0.005346139518999573)",0.08082181206388638,0.5587956547235049,"(0.1331656798179899, -0.005845619470465049)",0.08418648779237205,0.5515476715446317,"(0.13920396258689005, -0.006365286517380941)",0.08750724254904492,0.5443017322219516,"(0.14524049833674474, -0.006904869777918378)",0.09078408886016684,0.5370578893221258,"(0.1512752458755804, -0.007464098468192916)",0.09401703955267801,0.5298161922755231,"(0.15730816662500088, -0.00804270190226455)",0.09720610775419718,0.5225766873762185,"(0.1633392246201879, -0.00864040949213773)",0.10035130689302156,0.5153394177819941,"(0.16936838649116526, -0.00925695075444569)",0.10345265068872214,0.5081044235368212,"(0.17539562122044441, -0.009892055407180233)",0.10651015302053796,0.5008717418616863,"(0.18142090036444106, -0.01054545330127093)",0.10952382802944315,0.4936414068888903,"(0.1874441978690705, -0.011216874465910274)",0.11249369004674398,0.48641344988333496,"(0.19346548999087076, -0.011906049134023508)",0.1154197535571715,0.4791878993371746,"(0.19948475529700244, -0.012612707742268596)",0.11830203319888147,0.4719647809698166,"(0.2055019746652487, -0.013336580931036242)",0.12114054376345437,0.4647441177279211,"(0.2115171312840154, -0.014077399544449889)",0.12393530019589542,0.4575259297854011,"(0.21753021064756678, -0.014834894631397446)",0.12668631759254192,0.4503102345491394,"(0.22354120033503233, -0.015608797500729377)",0.1293936110970691,0.4430970469241807,"(0.2295500901569882, -0.016398839703023138)",0.13205719595301918,0.4358863791378337,"(0.23555687205585063, -0.017204753034364438)",0.13467708747807228,0.42867824085919876,"(0.24156153998672442, -0.018026269558430067)",0.137253301015349,0.4214726393421502,"(0.24756408991740292, -0.018863121606487863)",0.1397858519334102,0.414269579425336,"(0.2535645198283679, -0.019715041777396747)",0.14227475562625713,0.407069063532178,"(0.2595628297127898, -0.020581762937606708)",0.1447200275133314,0.3998710916708717,"(0.2655590215752773, -0.02146301822127924)",0.14712168303903808,0.3926756614358868,"(0.2715530992348013, -0.022358541055259064)",0.14947973759214828,0.38548276824445793,"(0.2775450684211872, -0.023268065164102108)",0.15179420653030098,0.3782924052207948,"(0.2835349367270502, -0.02419132455902159)",0.1540651051769555,0.3711045632537593,"(0.28952271346508557, -0.025128053547464273)",0.15629244877087078,0.36391923116811686,"(0.2955084096680692, -0.026077986733110497)",0.15847625246610536,0.3567363957245364,"(0.3014920380888575, -0.027040859015874164)",0.16061653133201742,0.3495560416195905,"(0.3074736132003871, -0.028016405591902712)",0.1627133003532647,0.342378151485755,"(0.313453151195675, -0.029004361953577154)",0.16476657442980458,0.3352027058914095,"(0.3194306698253747, -0.030004463892751958)",0.16677636831997503,0.3280296835357699,"(0.32540618841792296, -0.031016447516310563)",0.16874269663428088,0.32085906122471197,"(0.33137972791457715, -0.032040049232901276)",0.17066557385951903,0.31369081382872693,"(0.3373513106878661, -0.033075005746345906)",0.17254501430414948,0.3065249145007802,"(0.34332096054153083, -0.03412105405563923)",0.17438103209827618,0.29936133467638254,"(0.349288702710525, -0.035177931454949)",0.17617364119364715,0.29220004407358957,"(0.35525456386101456, -0.03624537553361595)",0.1779228553636543,0.28504101069300203,"(0.36121857209037816, -0.0373231241761538)",0.17962868820333355,0.27788420081776577,"(0.36718075682377627, -0.038410915554562476)",0.18129115309928154,0.27072957913768797,"(0.3731411487081561, -0.03950848813392155)",0.18291026318806455,0.26357710887643215,"(0.3790997797760913, -0.04061558067955361)",0.18448603140894568,0.25642675159491,"(0.3850566832127487, -0.04173193222646625)",0.18601847044726094,0.24927846747092103,"(0.3910118933483588, -0.042857282078578814)",0.1875075927324061,0.24213221530818896,"(0.3969654456582147, -0.04399136980872238)",0.1889534104378366,0.23498795253636184,"(0.40291737676267264, -0.04513393525863977)",0.19035593548106738,0.22784563521101237,"(0.4088677244271519, -0.04628471853898554)",0.19171517952367326,0.22070521801363724,"(0.4148165275250848, -0.04744346002348383)",0.19303115396285692,0.21356665429611776,"(0.42076382581727834, -0.04860990032363396)",0.19430386987389367,0.2064298963454855,"(0.4267096601980621, -0.04978378033245914)",0.19553333806307163,0.199294895088545,"(0.43265407247070053, -0.05096484117357183)",0.19671956902926716,0.1921616003613789,"(0.43859710529918633, -0.052152824192281025)",0.19786257295400683,0.18502996096719593,"(0.44453880220824027, -0.053347470955592294)",0.19896235970146756,0.1778999246763312,"(0.4504792075833114, -0.054548523252207784)",0.2000189388184766,0.17077143822624585,"(0.45641836667057695, -0.05575572309252621)",0.20103231953451148,0.16364444732152714,"(0.46235632557689654, -0.05696881270863239)",0.20200251076169268,0.15651889663394364,"(0.46829313108308546, -0.05818753451617845)",0.20292952106145518,0.14939473002651693,"(0.474228830709138, -0.05941163114262585)",0.20381335864532601,0.14227189047525388,"(0.48016347273249516, -0.06064084541867815)",0.20465403138824867,0.1351503200472253,"(0.4860971060076987, -0.06187492033292048)",0.2054515468029679,0.12802996011698106,"(0.4920297799663911, -0.06311359903181947)",0.20620591204002967,0.1209107513665502,"(0.49796154461731523, -0.0643566248197232)",0.20691713388778113,0.11379263378544124,"(0.503892450546315, -0.06560374115886129)",0.20758521877237077,0.1066755466706414,"(0.5098225489163349, -0.06685469166934489)",0.20821017275774825,0.09955942862661754,"(0.5157518914362405, -0.06810922012106467)",0.2087920015423404,0.09244421760273089,"(0.5216805301200056, -0.06936707037901219)",0.20933071042763787,0.08532985118221284,"(0.5276085175575908, -0.07062798647920585)",0.2098263043436422,0.0782162662571106,"(0.5335359066942529, -0.07189171255742029)",0.21027878783605264,0.07110339929311599,"(0.5394627507681399, -0.07315799283158424)",0.21068816506065544,0.06399118640445166,"(0.5453891033102897, -0.07442657160178036)",0.21105443978332372,0.056879563353871905,"(0.551315018144631, -0.07569719325024536)",0.2113776153800175,0.049768465552662275,"(0.5572405493879836, -0.07696960224137005)",0.2116576948367837,0.042657828060639176,"(0.5631657514500573, -0.07824354312169915)",0.21189468074975615,0.03554758558615065,"(0.5690906789760555, -0.07951876050706502)",0.21208857532089356,0.028437672554952945,"(0.575015386643697, -0.08079499903498659)",0.21223938034340226,0.0213280233537831,"(0.5809399293058025, -0.08207200338889402)",0.2123470972162659,0.014218572159256523,"(0.5868643618998388, -0.08334951827510957)",0.21241172693956367,0.007109253046412901,"(0.5927887394385163, -0.08462728842070849)",0.21243327011380958,-9.020562075079397e-17,0.03104860000894405
100.0,100000000000.0,0.01,0.01,1.0,"(0.0, -0.0)",0.0,1.1083196089537735,"(0.01010080083035056, -5.633445573492093e-05)",0.01113392995422411,1.0961986479573527,"(0.020200359849887495, -0.0002245064519904024)",0.022145432259812282,1.0840791771339084,"(0.030297472982771766, -0.0005032593886833806)",0.03303452928029843,1.0719626413744474,"(0.04039097704837355, -0.0008913245651273885)",0.04380125775682732,1.0598504364957253,"(0.05047974950214344, -0.0013874220110215042)",0.054445668358966026,1.0477439095512013,"(0.060562707789699896, -0.0019902620761916034)",0.06496782493328493,1.0356443596061335,"(0.07063880916918286, -0.002698545847310226)",0.0753678043103469,1.023553037950754,"(0.08070705027984934, -0.0035109661139690407)",0.08564569577160434,1.0114711486179544,"(0.09076646681880203, -0.004426208170249719)",0.09580160058669515,0.9993998487712111,"(0.10081613265840425, -0.00544295135505906)",0.10583563123545728,0.9873402497636885,"(0.11085515965171777, -0.006559869404044878)",0.11574791122838861,0.9752934173717123,"(0.12088269736058407, -0.007775630878202919)",0.12553857484954895,0.9632603721210727,"(0.13089793238528552, -0.00908890040197348)",0.1352077663850142,0.951242090091431,"(0.1409000878627702, -0.01049833931540357)",0.14475563975298036,0.9392395035184493,"(0.15088842255439375, -0.012002606882359695)",0.1541823578151383,0.9272535018885011,"(0.16086223081989615, -0.013600360327483112)",0.16348809235514744,0.9152849319698984,"(0.17082084221332738, -0.015290255327596295)",0.17267302374203328,0.9033345982977807,"(0.1807636206132019, -0.01707094721944637)",0.18173734009286663,0.8914032642179313,"(0.1906899637555494, -0.018941091390926385)",0.1906812370350097,0.8794916524471144,"(0.20059930228719997, -0.020899344237530468)",0.19950491707337514,0.8676004462091336,"(0.2104910997468359, -0.02294436318323708)",0.20820858957634458,0.8557302892575704,"(0.22036485209117365, -0.02507480712399074)",0.21679247042620547,0.8438817864443652,"(0.2302200868050841, -0.027289337384029326)",0.22525678126846688,0.8320555047876727,"(0.2400563623762485, -0.029586618036107754)",0.2336017492757582,0.8202519741022753,"(0.24987326738506602, -0.031965316599522536)",0.24182760660335664,0.8084716880916943,"(0.2596704204932129, -0.03442410404977362)",0.24993459038159527,0.7967151043619182,"(0.26944746986815354, -0.03696165523245032)",0.25792294233228286,0.7849826451119892,"(0.27920409239248245, -0.03957664954327702)",0.265792908156667,0.7732746980827946,"(0.2889399930173443, -0.04226777121509218)",0.27354473725962913,0.7615916173329603,"(0.2986549039440145, -0.04503370978616379)",0.281178682303606,0.749933724220956,"(0.30834858462126025, -0.047873160101879204)",0.28869499920699954,0.7383013074082612,"(0.3180208211032034, -0.050784822661421355)",0.29609394675183415,0.7266946236299294,"(0.32767142533732596, -0.05376740410868076)",0.3033757860696201,0.7151138985489823,"(0.3373002344665216, -0.056819617431323306)",0.31054078036542654,0.7035593275939477,"(0.34690711006495273, -0.05994018226934077)",0.31758919453486223,0.6920310768758303,"(0.35649193813759694, -0.06312782491526332)",0.32452129516382444,0.6805292831886574,"(0.3660546285180348, -0.06638127854378863)",0.33133735018897137,0.6690540547321319,"(0.3755951141184412, -0.06969928360367487)",0.33803762839978496,0.6576054720116441,"(0.3851133503363685, -0.07308058788520412)",0.3446223992336602,0.6461835885501314,"(0.39460931424295936, -0.07652394672252005)",0.351091932400801,0.6347884318622223,"(0.40408300458089724, -0.08002812299426582)",0.35744649788317334,0.6234200034566969,"(0.41353444131793826, -0.08359188722768457)",0.3636863657021361,0.6120782793722476,"(0.42296366474311337, -0.08721401791495868)",0.3698118053775627,0.6007632112620375,"(0.43237073512168683, -0.09089330148079082)",0.37582308583792784,0.5894747268077494,"(0.4417557317447052, -0.09462853237544841)",0.3817204750186273,0.5782127308601273,"(0.451118752910548, -0.09841851307772617)",0.3875042398533258,0.5669771054611159,"(0.46045991569064576, -0.10226205411541425)",0.3931746461620787,0.5557677101249986,"(0.4697793548822706, -0.10615797425549592)",0.3987319580900291,0.5445843830950489,"(0.47907722291269444, -0.11010510047897075)",0.40417643809350073,0.5334269414585402,"(0.48835368876670304, -0.11410226791532248)",0.40950834653470464,0.5222951824337299,"(0.49760893789796423, -0.11814831984341904)",0.41472794164389815,0.5111888834762164,"(0.5068431721715387, -0.12224210768786628)",0.41983547949454303,0.5001078023479271,"(0.5160566088724852, -0.1263824910342477)",0.4248312135304598,0.4890516783067913,"(0.5252494806239213, -0.13056833769688586)",0.42971539449674145,0.47802023220506795,"(0.5344220344135963, -0.13479852348334675)",0.4344882701270236,0.467013167657458,"(0.5435745313071441, -0.1390719321533654)",0.4391500850332872,0.4560301713852006,"(0.5527072464480827, -0.14338745541884554)",0.44370108070585806,0.44507091321607434,"(0.561820468514214, -0.14774399286574402)",0.44814149528273844,0.43413504673671677,"(0.5709144990891007, -0.1521404519816648)",0.45247156322700516,0.4232222100468526,"(0.5799896523329529, -0.15657574795546203)",0.456691515275993,0.41233202615423004,"(0.5890462542551576, -0.16104880345840694)",0.46080157819324774,0.40146410384758435,"(0.5980846427115961, -0.16555854864358457)",0.4648019747674993,0.3906180376998581,"(0.6071051672880989, -0.17010392111081996)",0.46869292376908944,0.37979340820805463,"(0.6161081883511561, -0.17468386571750788)",0.47247463955275076,0.3689897829323861,"(0.625094077101516, -0.17929733461997743)",0.47614733207576065,0.35820671643195423,"(0.6340632146725422, -0.1839432868182226)",0.4797112066499889,0.3474437513467227,"(0.6430159919753132, -0.18862068809451968)",0.48316646389089135,0.3367004185833975,"(0.6519528096986226, -0.19332851101342727)",0.48651329971751023,0.3259762373154263,"(0.6608740778173016, -0.19806573473368502)",0.4897519051792165,0.3152707155730115,"(0.6697802150454537, -0.2028313449246895)",0.4928824662176796,0.30458335089922894,"(0.6786716486068048, -0.2076243335187019)",0.4959051636593719,0.2939136306256075,"(0.6875488135939506, -0.2124436983452004)",0.49882017303952153,0.2832610326410326,"(0.696412152965945, -0.2172884431297279)",0.501627664601355,0.27262502539463923,"(0.7052621174926509, -0.22215757746329315)",0.504327803279932,0.26200506796259226,"(0.7140991649332312, -0.22705011643968992)",0.5069207484331757,0.25140061103389577,"(0.7229237600714665, -0.23196508074367925)",0.5094066538363038,0.2408110968680135,"(0.7317363740005505, -0.23690149606232278)",0.5117856675491295,0.2302359601531127,"(0.7405374839148792, -0.2418583929470144)",0.5140579318641858,0.2196746282559183,"(0.74932757311005, -0.24683480681348002)",0.5162235833067258,0.20912652122171332,"(0.7581071307302053, -0.2518297777868884)",0.5182827525702101,0.19859105207752697,"(0.7668766510650709, -0.25684235038762854)",0.5202355643033172,0.1880676276756883,"(0.7756366335809202, -0.2618715734647735)",0.5220821371538088,0.17755564865666915,"(0.7843875822416194, -0.26691649961820146)",0.5238225836484136,0.16705451026383,"(0.7931300054773854, -0.2719761851757785)",0.5254570101860132,0.15656360238091066,"(0.8018644161780136, -0.2770496901881769)",0.5269855170364176,0.14608230954015686,"(0.8105913310972583, -0.28213607803701923)",0.5284081982150889,0.13561001163706332,"(0.8193112706800282, -0.2872344154236699)",0.5297251414239091,0.1251460841377395,"(0.8280247586371643, -0.2923437718641921)",0.530936428031462,0.11468989858917619,"(0.836732321625198, -0.29746321940443043)",0.5320421330269577,0.10424082300353571,"(0.8454344892463505, -0.30259183262001027)",0.5330423250202326,0.09379822185815281,"(0.8541317939039367, -0.3077286885060592)",0.5339370662219638,0.08336145626904931,"(0.862824770130497, -0.3128728660532204)",0.5347264123314749,0.07292988479717699,"(0.8715139546115909, -0.3180234462130373)",0.5354104125605598,0.06250286341986425,"(0.8801998856124676, -0.32317951130087663)",0.535989109597864,0.05207974621881217,"(0.8888831029259908, -0.3283401449495342)",0.5364625396034742,0.04165988544258427,"(0.8975641478532095, -0.33350443209628094)",0.5368307322070918,0.031242631529921846,"(0.9062435626566021, -0.3386714586133581)",0.5370937104576368,0.020827333765850723,"(0.9149218902674315, -0.34384031100621587)",0.5372514908177936,0.010413340632855365,"(0.9235996741281441, -0.3490100761986884)",0.537304083172073,2.3592239273284576e-16,0.03792750000138767
