Epoch,MSEvalidation,MSEtraining
107,0.03753035515546799,0.035108961164951324
108,0.03865285962820053,0.0359308198094368
109,0.039910729974508286,0.03852744773030281
110,0.09174534678459167,0.08969976007938385
111,0.02066926844418049,0.01757713407278061
112,0.05077142268419266,0.05184546858072281
113,0.03507401421666145,0.033854179084300995
114,0.04215726628899574,0.039194587618112564
115,0.020952323451638222,0.019313011318445206
116,0.04095207527279854,0.03955130651593208
117,0.015869956463575363,0.0149531876668334
118,0.03182823583483696,0.029820552095770836
119,0.025087842717766762,0.0253288634121418
120,0.04424836486577988,0.041037462651729584
121,0.03722011297941208,0.03517920896410942
122,0.03453195095062256,0.030602024868130684
123,0.04056432843208313,0.038603246212005615
124,0.04612240567803383,0.0427103117108345
125,0.02534167282283306,0.021984629333019257
126,0.023751240223646164,0.019691595807671547
127,0.04007408022880554,0.037155263125896454
128,0.02933938428759575,0.025371629744768143
129,0.024787846952676773,0.02200361341238022
130,0.02940409816801548,0.02629108726978302
131,0.04227275773882866,0.040220703929662704
132,0.0612056702375412,0.059541407972574234
133,0.028032653033733368,0.025221604853868484
134,0.08252536505460739,0.07743090391159058
135,0.03027935139834881,0.025358907878398895
136,0.050092536956071854,0.04478830099105835
137,0.028605831786990166,0.025277039036154747
138,0.04230835661292076,0.03881813958287239
139,0.03315040469169617,0.029942525550723076
140,0.0395217090845108,0.03959823399782181
141,0.03253449127078056,0.03087548166513443
142,0.07275040447711945,0.06966526806354523
143,0.03010663390159607,0.028060106560587883
144,0.02936496026813984,0.027620483189821243
145,0.031580887734889984,0.029810858890414238
146,0.033731140196323395,0.03193242475390434
147,0.03887006267905235,0.03677430748939514
148,0.04246589541435242,0.04074857011437416
149,0.046623338013887405,0.04410834237933159
150,0.06412206590175629,0.0621948204934597
151,0.04247378557920456,0.04027460515499115
152,0.042211610823869705,0.039270900189876556
153,0.04471523314714432,0.041699979454278946
154,0.05184370279312134,0.04642839729785919
155,0.05427764356136322,0.04885057732462883
156,0.04835060238838196,0.04325837269425392
157,0.0456782691180706,0.04171503707766533
158,0.0443245954811573,0.040374189615249634
159,0.04362846538424492,0.039282843470573425
160,0.0492582693696022,0.042065806686878204
161,0.08774156123399734,0.08546542376279831
162,0.24882498383522034,0.24558256566524506
163,0.2768482267856598,0.27180054783821106
164,0.13587476313114166,0.13098855316638947
165,0.14648228883743286,0.14122240245342255
166,0.16217352449893951,0.15717488527297974
167,0.14391504228115082,0.13889682292938232
168,0.15668030083179474,0.15165039896965027
169,0.1642121523618698,0.15913692116737366
170,0.154433012008667,0.14937835931777954
171,0.14981403946876526,0.14465437829494476
172,0.13775579631328583,0.13621026277542114
173,0.12758812308311462,0.12517906725406647
174,0.1405716985464096,0.13828541338443756
175,0.1562417596578598,0.1536211222410202
176,0.15931890904903412,0.15692183375358582
177,0.16306373476982117,0.16101771593093872
178,0.1676461100578308,0.16544030606746674
179,0.16581201553344727,0.1636100858449936
180,0.15597674250602722,0.15386293828487396
181,0.15699045360088348,0.15477526187896729
182,0.15313179790973663,0.15102243423461914
183,0.15459947288036346,0.1521334946155548
184,0.0627836361527443,0.05743865668773651
185,0.09592651575803757,0.09089364111423492
186,0.10313404351472855,0.1004524901509285
187,0.1334388107061386,0.1294175088405609
188,0.19149833917617798,0.1858024299144745
189,0.2436116486787796,0.23693791031837463
190,0.19279463589191437,0.18686167895793915
191,0.10280508548021317,0.09811948239803314
192,0.10512639582157135,0.1005670428276062
193,0.09484130889177322,0.09041830897331238
194,0.11327005922794342,0.10926186293363571
195,0.11272664368152618,0.10829689353704453
196,0.11329782754182816,0.10914835333824158
197,0.1683637648820877,0.1681535542011261
198,0.08099273592233658,0.07658348977565765
199,0.10194351524114609,0.09749411046504974
