F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
10.0,260000000000.0,0.011,0.011,1.2400000000000002,"(0.0, 0.0)","(6.308558067602554e-08, -7.776405220065483e-05)","(5.267943993247926e-07, -0.0003230733799838834)","(1.8643270657259237e-06, -0.0007579272960618936)","(4.660633864506103e-06, -0.0014117458262360967)","(9.672454573506073e-06, -0.0023257364119336657)","(1.794256000853256e-05, -0.0035613737177056324)","(3.1047160152564146e-05, -0.005219137342324626)","(5.174913545424875e-05, -0.007488986847771571)","(8.646884015073297e-05, -0.01084526299262085)","(0.00019413203271345658, -0.020029236317249156)",0.004342500003986061
10.0,260000000000.0,0.011,0.011,1.62,"(0.0, 0.0)","(2.398797888936155e-07, -0.00017331411699391828)","(2.003123723615108e-06, -0.000720042876038623)","(7.089111817459859e-06, -0.0016892209666820974)","(1.772220822560122e-05, -0.0031464204608930902)","(3.6780083713494616e-05, -0.005183482699072109)","(6.82281574559962e-05, -0.007937416970565913)","(0.0001180604461398227, -0.011632160835862307)","(0.00019678367846653888, -0.016691073114078882)","(0.0003288132634813312, -0.02417130890822059)","(0.0007382314307584625, -0.044639733978899386)",0.004376500000944361
10.0,260000000000.0,0.011,0.014000000000000002,0.1,"(0.0, 0.0)","(5.0654792860260756e-14, -1.9789073357696944e-08)","(4.229915029352327e-13, -8.221416265872024e-08)","(1.49695186801857e-12, -1.9287329703705364e-07)","(3.742228749104015e-12, -3.5925297521082167e-07)","(7.766409043652445e-12, -5.91839401476425e-07)","(1.4406753567897113e-11, -9.062764169024639e-07)","(2.492885065041861e-11, -1.3281338390473535e-06)","(4.15510195694857e-11, -1.9057522340866227e-06)","(6.957026621456919e-11, -2.7598408624515503e-06)","(1.5628104366172124e-10, -5.096943858833258e-06)",0.004489499988267198
10.0,260000000000.0,0.011,0.014000000000000002,0.48,"(0.0, 0.0)","(1.2907010182861e-10, -2.1885100727320796e-06)","(1.0777921055638018e-09, -9.092215804095888e-06)","(3.814295573834059e-09, -2.1330213701582947e-05)","(9.535327041843011e-09, -3.973044955730405e-05)","(1.978908245603428e-08, -6.545261207426055e-05)","(3.670892700924355e-08, -0.00010022678243725763)","(6.351955500472073e-08, -0.00014688077375908795)","(1.0587340387724353e-07, -0.0002107606580330677)","(1.7690555792482243e-07, -0.00030521589412858005)","(3.9716979927106877e-07, -0.0005636804171839639)",0.004400800011353567
10.0,260000000000.0,0.011,0.014000000000000002,0.86,"(0.0, 0.0)","(2.3828749945442596e-09, -1.2586773147091e-05)","(1.9898061684453516e-08, -5.229204725755067e-05)","(7.041905555893457e-08, -0.0001226764389843571)","(1.760400693273656e-07, -0.00022850171699077555)","(3.653437458672748e-07, -0.00037643759930166957)","(6.777160846405117e-07, -0.0005764342972717841)","(1.1726911149367858e-06, -0.000844755400376432)","(1.954623661371002e-06, -0.001212147746722829)","(3.2660125465211465e-06, -0.001755388018535661)","(7.332509143420651e-06, -0.00324189434668917)",0.004280199995264411
10.0,260000000000.0,0.011,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(1.4848386659105373e-08, -3.77279162320095e-05)","(1.239906916028488e-07, -0.00015674159451103186)","(4.3880220315650753e-07, -0.00036771380966859257)","(1.0969590883980196e-06, -0.0006849176736674138)","(2.2765693086235217e-06, -0.0011283452026845297)","(4.223060440677884e-06, -0.0017278214069407329)","(7.307409594314862e-06, -0.0025320951218105766)","(1.2179887957874946e-05, -0.0036333275537480184)","(2.0351589859246566e-05, -0.005261650754014389)","(4.569131410070426e-05, -0.009717341660672164)",0.004642899992177263
10.0,260000000000.0,0.011,0.014000000000000002,1.62,"(0.0, 0.0)","(5.650032912363212e-08, -8.411817293794764e-05)","(4.718038877360442e-07, -0.0003494715074878687)","(1.6697135099552618e-06, -0.0008198565319817981)","(4.174114216826119e-06, -0.0015270969395269312)","(8.662744789555976e-06, -0.0025157671158366943)","(1.6069512388305895e-05, -0.0038523648673279348)","(2.780607117580658e-05, -0.005645580255168516)","(4.634685630966473e-05, -0.008100895080295545)","(7.74419366140755e-05, -0.01173140993178086)","(0.00017386527155083265, -0.02166581283144949)",0.004339100007200614
10.0,260000000000.0,0.011,0.017,0.1,"(0.0, 0.0)","(1.5797259333982794e-14, -1.1052558073897192e-08)","(1.3195000647669985e-13, -4.591810798017788e-08)","(4.669667430512447e-13, -1.0772325099846302e-07)","(1.1673648159238326e-12, -2.00649333083785e-07)","(2.422690520420545e-12, -3.3055309041871527e-07)","(4.494099536955787e-12, -5.061718933078654e-07)","(7.776376764745407e-12, -7.417869508007502e-07)","(1.2961527684485219e-11, -1.0643973499873191e-06)","(2.1799631544361375e-11, -1.541421412429871e-06)","(4.8617374015513803e-11, -2.8467360234587934e-06)",0.004060400009620935
10.0,260000000000.0,0.011,0.017,0.48,"(0.0, 0.0)","(4.0262543299363074e-11, -1.2223239480062009e-06)","(3.362098516257461e-10, -5.078173115458079e-06)","(1.1898433349699644e-09, -1.19133244611085e-05)","(2.9744798429875985e-09, -2.2190201206076024e-05)","(6.17306836203646e-09, -3.655651123401585e-05)","(1.1451097542414246e-08, -5.5978537360893194e-05)","(1.9814488411151743e-08, -8.203566632246884e-05)","(3.3026479828723865e-08, -0.00011771377975835999)","(5.518447060426368e-08, -0.00017046880120341477)","(1.2389424081105105e-07, -0.00031482608881402383)",0.005669199978001416
10.0,260000000000.0,0.011,0.017,0.86,"(0.0, 0.0)","(7.433337070872348e-10, -7.030013469856719e-06)","(6.207165142990689e-09, -2.9206354718837915e-05)","(2.196709678048414e-08, -6.85177096793925e-05)","(5.491537280466474e-08, -0.00012762363740381516)","(1.1396828708543083e-07, -0.00021024933347715285)","(2.114122135687957e-07, -0.000321952228942915)","(3.658186564226007e-07, -0.0004718159295032481)","(6.097408616345668e-07, -0.0006770132846400124)","(1.0188257770771258e-06, -0.0009804259186113333)","(nan, -0.0018106752597033425)",0.0041034999885596335
10.0,260000000000.0,0.011,0.017,1.2400000000000002,"(0.0, 0.0)","(4.632208602806109e-09, -2.1072653107209076e-05)","(3.868099679449344e-08, -8.754684086072486e-05)","(1.368916986432822e-07, -0.00020538371835292763)","(3.422145568032775e-07, -0.0003825553961202791)","(7.102130645253446e-07, -0.0006302282530739159)","(1.3174520109848764e-06, -0.0009650608357489156)","(2.27966315002881e-06, -0.001414281483599866)","(3.7997080610807643e-06, -0.0020293662447558587)","(6.348994693650134e-06, -0.00293885387333267)","(1.4254099611754611e-05, -0.005427548228590546)",0.004721200006315485
10.0,260000000000.0,0.011,0.017,1.62,"(0.0, 0.0)","(1.762889646761412e-08, -4.6987536604521115e-05)","(1.4720918520283455e-07, -0.0001952109138257581)","(5.209722503396463e-07, -0.00045796232850533867)","(1.302375408851475e-06, -0.0008530179548252928)","(2.7028789608141146e-06, -0.0014052764753596403)","(5.013868992653769e-06, -0.0021518828995572862)","(8.675791351997475e-06, -0.0031535505737637914)","(1.4460686220130192e-05, -0.004525059993458259)","(2.4162613627920493e-05, -0.006553024923006388)","(5.424742760751222e-05, -0.012102283068609745)",0.004321400017943233
10.0,260000000000.0,0.014000000000000002,0.005,0.1,"(0.0, 0.0)","(1.5069448293381082e-11, -3.413216642773618e-07)","(1.2583654257491972e-10, -1.4180287540916879e-06)","(4.453342833388163e-10, -3.3266760121929482e-06)","(1.1132876114039458e-09, -6.196390474728461e-06)","(2.3104545707197666e-09, -1.0208038053542208e-05)","(4.285914095847332e-09, -1.5631443502365644e-05)","(7.41616212190932e-09, -2.2907634672205134e-05)","(1.2361143233996508e-08, -3.287038895889099e-05)","(2.0654431040489918e-08, -4.760169797051804e-05)","(4.6371388964794313e-08, -8.791201802814273e-05)",0.0043058000155724585
10.0,260000000000.0,0.014000000000000002,0.005,0.48,"(0.0, 0.0)","(3.836831825171361e-08, -3.773140688358021e-05)","(3.2039425921365217e-07, -0.0001567566330710787)","(1.1338787259673744e-06, -0.0003677501151681631)","(2.834591127223729e-06, -0.0006849867631920308)","(5.882786429434184e-06, -0.0011284606838406143)","(1.091268836447834e-05, -0.0017279995874414115)","(1.888296614827034e-05, -0.0025323563463361355)","(3.1474037546441735e-05, -0.0036336995619095022)","(5.259083962133593e-05, -0.005262180053660216)","(0.00011807266231955715, -0.00971827416766987)",0.004407200001878664
10.0,260000000000.0,0.014000000000000002,0.005,0.86,"(0.0, 0.0)","(7.033839555734001e-07, -0.0002161540844153578)","(5.873916938500812e-06, -0.0008980542298089309)","(2.0788983296216035e-05, -0.0021068938346434137)","(5.197336934106844e-05, -0.003924480374933108)","(0.00010786924742245407, -0.0064653706197347225)","(0.00020011095665795064, -0.009900437195219958)","(0.00034628566412842066, -0.014508944997080069)","(0.0005772221491606166, -0.020818836903951397)","(0.0009645594997405027, -0.030148438158182078)","(0.002165765145401677, -0.055675820670641196)",0.005063699994934723
10.0,260000000000.0,0.014000000000000002,0.005,1.2400000000000002,"(0.0, 0.0)","(4.273486904807222e-06, -0.0006388191959134728)","(3.569454662549765e-05, -0.002654455431013384)","(0.00012635495654439444, -0.006228211064280285)","(0.000315955475827967, -0.011602186713080845)","(0.0006558884125364428, -0.01911512171980317)","(0.0012170046639316534, -0.029272005090848978)","(0.0021064322697170734, -0.04289791578006566)","(0.003511977169482594, -0.061552483864676176)","(0.005870047991605287, -0.08913044053720541)","(0.013185068333806615, -0.16457126617603765)",0.00476630000048317
10.0,260000000000.0,0.014000000000000002,0.005,1.62,"(0.0, 0.0)","(1.5324382831097272e-05, -0.0013778646729607179)","(0.0001280561064762875, -0.005727193376179918)","(0.0004535146149926561, -0.013441379438490404)","(0.0011345636555948335, -0.025044387117245083)","(0.002356357427660216, -0.04126796313963286)","(0.004374387031724325, -0.06320164141609194)","(0.007575195299240223, -0.0926243321031679)","(0.012636623683002557, -0.13289783833614008)","(0.021133733651580666, -0.19241802423922486)","(0.04751273101460329, -0.3551606573179806)",0.0050722000014502555
10.0,260000000000.0,0.014000000000000002,0.008,0.1,"(0.0, 0.0)","(8.98214662370389e-13, -8.333054733095587e-08)","(7.500455118103488e-12, -3.46198685092363e-07)","(2.6544027392771952e-11, -8.121773632122463e-07)","(6.635719404513019e-11, -1.5127917585949088e-06)","(1.3771400339535056e-10, -2.492198620217794e-06)","(2.554607220206506e-10, -3.816273182090706e-06)","(4.4203828097888476e-10, -5.592688342847729e-06)","(7.36782482246845e-10, -8.02500319586811e-06)","(1.2311015956667504e-09, -1.1621516868859319e-05)","(2.763952067219577e-09, -2.146291107096921e-05)",0.008901000022888184
10.0,260000000000.0,0.014000000000000002,0.008,0.48,"(0.0, 0.0)","(2.2885715093845516e-09, -9.215458333888416e-06)","(1.9110589222215424e-08, -3.82858438395043e-05)","(6.763220794514524e-08, -8.981808165262997e-05)","(1.6907327519966042e-07, -0.00016729852393775939)","(3.508853023137526e-07, -0.00027561043422353915)","(6.508956348905137e-07, -0.00042203890072354833)","(1.1262823242375042e-06, -0.0006184913747369421)","(1.8772705020486669e-06, -0.0008874792735780032)","(3.136762442401686e-06, -0.0012852149464463085)","(7.047523048253623e-06, -0.0023735666744072463)",0.006315800012089312
10.0,260000000000.0,0.014000000000000002,0.008,0.86,"(0.0, 0.0)","(4.223444040329927e-08, -5.298903495922029e-05)","(3.5267748246803343e-07, -0.00022014471493488787)","(1.248126578118347e-06, -0.0005164575195128115)","(3.120192987066117e-06, -0.0009619744675488051)","(6.475497069780012e-06, -0.0015847746239717002)","(1.2012150404028255e-05, -0.0024267473094246096)","(2.078538991695522e-05, -0.003556360127691574)","(3.464490144783339e-05, -0.00510305305517395)","(5.788896671465871e-05, -0.007390045696393951)","(0.0001299670497418859, -0.013648077465769027)",0.007779600011417642
10.0,260000000000.0,0.014000000000000002,0.008,1.2400000000000002,"(0.0, 0.0)","(2.627892369960749e-07, -0.0001587007066508092)","(2.1944399966333794e-06, -0.0006593327945974061)","(7.766221946120533e-06, -0.0015467991405693467)","(1.9415020858948306e-05, -0.002881144837117768)","(4.029348408213229e-05, -0.0047464683539489745)","(7.47459849234633e-05, -0.007268226479793518)","(0.00012933939275949768, -0.010651473072808552)","(0.00021558459937387475, -0.015283865964241293)","(0.00036023045928612607, -0.022133413707846557)","(0.0008087743063120989, -0.04087595824253196)",0.005696700012777001
10.0,260000000000.0,0.014000000000000002,0.008,1.62,"(0.0, 0.0)","(9.963218024905407e-07, -0.00035312165402609464)","(8.320099863984298e-06, -0.0014670976028083825)","(2.944608061694609e-05, -0.0034418778936304135)","(7.361538025923986e-05, -0.006411094345384104)","(0.00015278428602183425, -0.010561886411513146)","(0.00028342955834992356, -0.01617340258284727)","(0.0004904580172488959, -0.02370187844951533)","(0.0008175288248563062, -0.03400982198102207)","(0.001366096160501984, -0.049250992093154845)","(0.0030672678594192426, -0.09095418800856114)",0.004901000007521361
10.0,260000000000.0,0.014000000000000002,0.011,0.1,"(0.0, 0.0)","(1.32911910644129e-13, -3.205502777784451e-08)","(1.1098674063125813e-12, -1.3317335381151752e-07)","(3.927816405457918e-12, -3.12422859971212e-07)","(9.8191073327758e-12, -5.819304366942707e-07)","(2.0378018716904478e-11, -9.586820016120214e-07)","(3.7801414776161835e-11, -1.4680179913851242e-06)","(6.540993441328524e-11, -2.1513572838557748e-06)","(1.0902425490177947e-10, -3.087003605697445e-06)","(1.821703898841065e-10, -4.470486005982441e-06)","(4.0898978648229445e-10, -8.25620654542936e-06)",0.0042535999964457005
10.0,260000000000.0,0.014000000000000002,0.011,0.48,"(0.0, 0.0)","(3.3866098120283183e-10, -3.545016336985316e-06)","(2.8279686994925335e-09, -1.4727852832456537e-05)","(1.0008153486507076e-08, -3.455134157339657e-05)","(2.501930414233744e-08, -6.435661506173058e-05)","(5.1923661009700695e-08, -0.00010602217308888885)","(9.631886427330372e-08, -0.00016235045465710663)","(1.666660430499345e-07, -0.00023792203866343942)","(2.777963712952136e-07, -0.0003413966572661008)","(4.6417440230372975e-07, -0.0004943981754988884)","(1.0421154542639144e-06, -0.000913067002335331)",0.004068899987032637
10.0,260000000000.0,0.014000000000000002,0.011,0.86,"(0.0, 0.0)","(6.252072519419283e-09, -2.0388003529046103e-05)","(5.220759267954289e-08, -8.470246290181442e-05)","(1.847622467798793e-07, -0.0001987108744821016)","(4.618859105187667e-07, -0.0003701263486886357)","(9.585725923022537e-07, -0.0006097524760192754)","(1.7781617837053787e-06, -0.0009337065658656943)","(3.0768566737227054e-06, -0.0013683322967794071)","(5.12845964401043e-06, -0.0019634332304495623)","(8.569230231070257e-06, -0.0028433718313855124)","(1.9238750370131896e-05, -0.005251208359009417)",0.004642399988370016
10.0,260000000000.0,0.014000000000000002,0.011,1.2400000000000002,"(0.0, 0.0)","(3.895292630118341e-08, -6.110666121952291e-05)","(3.2527487386913023e-07, -0.0002538694380012112)","(1.1511471778580251e-06, -0.0005955749839153437)","(2.8777503091603762e-06, -0.001109341208585811)","(5.972335381965177e-06, -0.0018275486324316964)","(1.1078762493510474e-05, -0.0027985038127732826)","(1.91702627683199e-05, -0.004101163410260784)","(3.1952775995991445e-05, -0.005884797365294484)","(5.339054892561368e-05, -0.008522141797889996)","(0.00011986732877566908, -0.015738873143644465)",0.004335600009653717
10.0,260000000000.0,0.014000000000000002,0.011,1.62,"(0.0, 0.0)","(1.4816913947168775e-07, -0.00013621646686502693)","(1.237285960575818e-06, -0.0005659170669800393)","(4.378772011259802e-06, -0.0013276386519712486)","(1.094653123295819e-05, -0.002472916242960119)","(2.2717971717656216e-05, -0.004073931939072817)","(4.2142336229900046e-05, -0.006238368551561115)","(7.292181353091287e-05, -0.009142231526952005)","(0.0001215458436679695, -0.013118263696194616)","(0.00020309451721156613, -0.018997345110971703)","(0.00045597194124358253, -0.03508455838261602)",0.004356699995696545
10.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.1,"(0.0, 0.0)","(3.1269258016219936e-14, -1.554855747706647e-08)","(2.6112965956226475e-13, -6.459684141897074e-08)","(9.241427068040764e-13, -1.5154330324175692e-07)","(2.3102526836016324e-12, -2.822701918767209e-07)","(4.7945779291236335e-12, -4.650166677568018e-07)","(8.893968894696513e-12, -7.120743201657402e-07)","(1.5389758911688034e-11, -1.0435337198346583e-06)","(2.5651418489314182e-11, -1.4973767397949282e-06)","(4.300332312467958e-11, -2.1684463694055643e-06)","(9.622745655857301e-11, -4.0047415618313775e-06)",0.004771400010213256
10.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.48,"(0.0, 0.0)","(7.968108464706525e-11, -1.7195445708131827e-06)","(6.653722642302462e-10, -7.143887723614477e-06)","(2.354745912147571e-09, -1.6759462648617303e-05)","(5.886610587868546e-09, -3.1216798506030856e-05)","(1.2216741063220127e-08, -5.1427079759508305e-05)","(2.2662165088949138e-08, -7.874965666043341e-05)","(3.9213639529966926e-08, -0.00011540638361912132)","(6.536068242191106e-08, -0.00016559774815318995)","(1.0921220477966287e-07, -0.00023981261672498022)","(2.4519169089520787e-07, -0.0004428919967503005)",0.004342700005508959
10.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.86,"(0.0, 0.0)","(1.471075365688801e-09, -9.88966331278523e-06)","(1.2284130782025393e-08, -4.108683835504142e-05)","(4.347342144606081e-08, -9.638916553734452e-05)","(1.0867887220711303e-07, -0.00017953805369830936)","(2.2554605483282586e-07, -0.00029577402417941087)","(4.1839001913013263e-07, -0.00045291514457809106)","(7.2396425065957e-07, -0.0006637400235764124)","(1.206692465116621e-06, -0.0009524070321623046)","(2.0162819274194277e-06, -0.0013792410573313472)","(4.526744113553249e-06, -0.0025472169473234516)",0.004348799993749708
10.0,260000000000.0,0.014000000000000002,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(9.167006875809847e-09, -2.964408610350025e-05)","(7.654859579542261e-08, -0.00012315708673488434)","(2.709048619042864e-07, -0.00028892492247192586)","(6.772332669657821e-07, -0.0005381624296703101)","(1.405492654482643e-06, -0.0008865779916176631)","(2.6072030108736932e-06, -0.0013576061199343627)","(4.511394932849022e-06, -0.001989550430783587)","(7.519527081556454e-06, -0.0028548251277436694)","(1.2564505516010627e-05, -0.004134252797362548)","(2.8208529306184005e-05, -0.0076352387071189015)",0.005245300009846687
10.0,260000000000.0,0.014000000000000002,0.014000000000000002,1.62,"(0.0, 0.0)","(3.4884747757146783e-08, -6.609754750189814e-05)","(2.9130350148731665e-07, -0.00027460408658907035)","(1.0309218071435922e-06, -0.0006442179864941057)","(2.5771972837485e-06, -0.0011999451904585996)","(5.348579088626515e-06, -0.001976810836508962)","(9.92167870295102e-06, -0.003027066935052422)","(1.7168076404616706e-05, -0.004436119052384943)","(2.8615531531994698e-05, -0.006365429039246732)","(4.7814237128296355e-05, -0.009218176880166703)","(0.00010734778795828959, -0.01702433704101784)",0.004372099996544421
10.0,260000000000.0,0.014000000000000002,0.017,0.1,"(0.0, 0.0)","(9.759554275845517e-15, -8.684152753099431e-09)","(8.1452206091015e-14, -3.60785133329193e-08)","(2.8828675557868166e-13, -8.463969702500729e-08)","(7.206665819659008e-13, -1.5765304707236637e-07)","(1.4956230698359718e-12, -2.5972028475105376e-07)","(2.7744126440687467e-12, -3.9770648671377464e-07)","(4.800715380781639e-12, -5.828326029032308e-07)","(8.001758977638218e-12, -8.363122017004532e-07)","(1.351227463253224e-11, -1.2111168213589263e-06)","(3.001884851805414e-11, -2.236721156322004e-06)",0.004052800009958446
10.0,260000000000.0,0.014000000000000002,0.017,0.48,"(0.0, 0.0)","(2.4855992264427584e-11, -9.603975518817573e-07)","(2.0755817203843563e-10, -3.989993837714778e-06)","(7.34546340419584e-10, -9.360470791999046e-06)","(1.8362865811250018e-09, -1.7435161001984485e-05)","(3.81092599144317e-09, -2.872297788893187e-05)","(7.069302032647329e-09, -4.398314379588724e-05)","(1.2232417301305532e-08, -6.445660566163439e-05)","(2.0388802091098057e-08, -9.248941376053328e-05)","(3.4067973719853484e-08, -0.000133939794758895)","(7.648574595897628e-08, -0.0002473633973789847)",0.0044686000037472695
10.0,260000000000.0,0.014000000000000002,0.017,0.86,"(0.0, 0.0)","(4.5889631677953346e-10, -5.5235917394947525e-06)","(3.831986450375524e-09, -2.2947890167058587e-05)","(1.3561362172120894e-08, -5.383543650120052e-05)","(3.3901941864922236e-08, -0.00010027588762322146)","(7.035818833101004e-08, -0.0001651961879048759)","(1.3051507885553093e-07, -0.00025296289804181666)","(2.2583770692419236e-07, -0.0003707131497075129)","(3.764227763380923e-07, -0.0005319399206371261)","(6.289708309736852e-07, -0.0007703359767437396)","(1.4120987170684884e-06, -0.0014226759000843994)",0.004280199995264411
10.0,260000000000.0,0.014000000000000002,0.017,1.2400000000000002,"(0.0, 0.0)","(2.85971885061187e-09, -1.655721062599375e-05)","(2.38799181540017e-08, -6.878732222607864e-05)","(8.451080643623321e-08, -0.00016137412895033553)","(2.1126792476566791e-07, -0.0003005814752153163)","(4.384536579360443e-07, -0.0004951830090240712)","(8.133356301787131e-07, -0.0007582676885653432)","(1.4073613626708337e-06, -0.001111229376369662)","(2.345768362110867e-06, -0.0015945138571927151)","(3.91958244483348e-06, -0.002309116658598198)","(8.799835346406937e-06, -0.004264534336335738)",0.004294499987736344
10.0,260000000000.0,0.014000000000000002,0.017,1.62,"(0.0, 0.0)","(1.0883577941656064e-08, -3.6919597453400246e-05)","(9.088272392987484e-08, -0.0001533833728416151)","(3.216332101207975e-07, -0.0003598353863015917)","(8.040486875748876e-07, -0.0006702429129577761)","(1.6686783150254847e-06, -0.001104169622826677)","(3.0954148996231723e-06, -0.0016908015312866352)","(5.356176062676354e-06, -0.0024778430682031193)","(8.927595421370782e-06, -0.0035554809765011735)","(1.491726993552156e-05, -0.005148916930838946)","(3.3490708148509185e-05, -0.009509145566549948)",0.004294399986974895
10.0,260000000000.0,0.017,0.005,0.1,"(0.0, 0.0)","(1.0220112950376503e-11, -2.810885019955487e-07)","(8.53424674679415e-11, -1.167788684450833e-06)","(3.020261402086888e-10, -2.7396162348179575e-06)","(7.550327620065023e-10, -5.1029110901448e-06)","(1.5669525815775742e-09, -8.406621685609876e-06)","(2.906711184247346e-09, -1.2872956699639533e-05)","(5.029648496301942e-09, -1.8865115635266106e-05)","(8.383339550332991e-09, -2.7069738884178317e-05)","(1.4007855472786268e-08, -3.9201408226933234e-05)","(3.14489546904273e-08, -7.239815101365905e-05)",0.004479299997910857
10.0,260000000000.0,0.017,0.005,0.48,"(0.0, 0.0)","(2.6027807926293223e-08, -3.1077179602848084e-05)","(2.1734454407756898e-07, -0.0001291112135264638)","(7.691832264178355e-07, -0.0003028938082411089)","(1.92288271073926e-06, -0.0005641822334267068)","(3.9906589706373286e-06, -0.0009294444043017707)","(7.402738963352418e-06, -0.001423247700656269)","(1.2809436459454426e-05, -0.0020857471935772152)","(2.1350662664731956e-05, -0.0029928571864768984)","(3.567533186876748e-05, -0.0043341403958868105)","(8.009506936274002e-05, -0.00800437043038679)",0.00434700000914745
10.0,260000000000.0,0.017,0.005,0.86,"(0.0, 0.0)","(4.782334932576515e-07, -0.0001782585931120784)","(3.993622635242722e-06, -0.0007406002222008956)","(1.4133967849550011e-05, -0.0017374776793661645)","(3.533485056805841e-05, -0.0032363473794532736)","(7.333502761802668e-05, -0.005331677771410918)","(0.00013604292086411007, -0.008164385403348661)","(0.00023541310277214178, -0.011964783450782552)","(0.0003924006958051507, -0.01716827721780735)","(0.0006557007695053851, -0.0248621111615254)","(0.0014722198770631412, -0.045914244611012865)",0.004546900017885491
10.0,260000000000.0,0.017,0.005,1.2400000000000002,"(0.0, 0.0)","(2.9289314129876676e-06, -0.0005291853079265446)","(2.446210436168883e-05, -0.0021987763008566442)","(8.658626040117245e-05, -0.005158804445695714)","(0.00021649451099770012, -0.009609707201766925)","(0.0004493809767569523, -0.015832025402180955)","(0.0008337578096857534, -0.024244079832670212)","(0.0014429690383587213, -0.03552943083213472)","(0.0024055881608229246, -0.05098025389744976)","(0.004020386731058201, -0.07382332872942127)","(0.009029054526336289, -0.13631744298661985)",0.0048909000179264694
10.0,260000000000.0,0.017,0.005,1.62,"(0.0, 0.0)","(1.0694244882328285e-05, -0.0011529770921255853)","(8.934545465857924e-05, -0.004791700894644342)","(0.0003163493995790856, -0.011244408352767512)","(0.0007912365629199614, -0.020948813387127917)","(0.0016429265817486938, -0.03451674941186993)","(0.003049234399587375, -0.05285973929773145)","(0.0052791027122314205, -0.07746654040503542)","(0.008804081342297265, -0.1111509608308838)","(0.014719897674989824, -0.16094002593468024)","(0.03307853207363953, -0.2971052267929641)",0.0050645000010263175
10.0,260000000000.0,0.017,0.008,0.1,"(0.0, 0.0)","(6.091802409735614e-13, -6.862515768181935e-08)","(5.086821588951018e-12, -2.8510480383486806e-07)","(1.800219001646397e-11, -6.688519562936154e-07)","(4.500351133418512e-11, -1.2458285258125668e-06)","(9.339774093009012e-11, -2.0523988944437297e-06)","(1.7325364753961736e-10, -3.1428132557407944e-06)","(2.997906783930304e-10, -4.605743409980539e-06)","(4.996864103046228e-10, -6.608826260261125e-06)","(8.34933983062669e-10, -9.570661094863165e-06)","(1.8744012453275616e-09, -1.767533879852083e-05)",0.004285600007278845
10.0,260000000000.0,0.017,0.008,0.48,"(0.0, 0.0)","(1.5521335362811417e-09, -7.589262990883165e-06)","(1.2961003242883962e-08, -3.1529773642521894e-05)","(4.5868871645371456e-08, -7.396842595975607e-05)","(1.1466725259590138e-07, -0.00013777635478306216)","(2.3797403184144805e-07, -0.00022697510302218638)","(4.414440826494559e-07, -0.0003475642043830801)","(7.638561101697139e-07, -0.000509349877510663)","(1.2731837600865603e-06, -0.0007308710932943794)","(2.1273835908441896e-06, -0.0010584207643438734)","(4.776179362675492e-06, -0.001954717787612611)",0.005913400003919378
10.0,260000000000.0,0.017,0.008,0.86,"(0.0, 0.0)","(2.8647746778964756e-08, -4.3641701284303006e-05)","(2.392219125429973e-07, -0.00018131076082710014)","(8.46606024312857e-07, -0.00042535313710302534)","(2.1164288436514855e-06, -0.000792279400777498)","(4.392328488089792e-06, -0.0013052153690074153)","(8.147829624660652e-06, -0.0019986610485808066)","(1.4098691813346775e-05, -0.0029290063975561447)","(2.3499542825322628e-05, -0.0042028583190720555)","(3.9265874758331876e-05, -0.006086420744048016)","(8.815599031741783e-05, -0.011240530123387991)",0.004528999998001382
10.0,260000000000.0,0.017,0.008,1.2400000000000002,"(0.0, 0.0)","(1.7833983620429983e-07, -0.0001307421583559228)","(1.4892319523396313e-06, -0.0005431752541688371)","(5.27043258238824e-06, -0.00127428921009879)","(1.3175652556651762e-05, -0.002373549219091249)","(2.7344304008247722e-05, -0.003910237150225682)","(5.072448688253628e-05, -0.005987708071488645)","(8.77724649445133e-05, -0.008774892812892959)","(0.0001462994855629951, -0.012591158827027512)","(0.0002444572316221416, -0.018233987799228555)","(0.0005488401165643086, -0.033674659619433285)",0.00753839997923933
10.0,260000000000.0,0.017,0.008,1.62,"(0.0, 0.0)","(6.769822229885092e-07, -0.0002911124225585224)","(5.653272519529073e-06, -0.0012094587738169021)","(2.000748871244795e-05, -0.002837422399147814)","(5.001811042903981e-05, -0.005285158164818862)","(0.0001038080334402891, -0.008706937713483581)","(0.0001925709853629609, -0.013332891294004674)","(0.00033322748714625927, -0.019539148338765227)","(0.0005554372993975543, -0.028036782417742327)","(0.00092812323591418, -0.04060140066917453)","(0.002083840886214716, -0.0749815654921469)",0.0059652000200003386
